date,period,value
2020-04-30,2020-03-31,12600605427.13
2020-08-29,2020-06-30,13926744810.24
2020-10-31,2020-09-30,13719397670.89
2021-03-24,2020-12-31,15952179148.81
2021-04-30,2021-03-31,16682197389.29
2021-08-31,2021-06-30,17400805086.23
2021-10-30,2021-09-30,17952027802.15
2022-03-26,2021-12-31,17410936437.36
2022-04-30,2022-03-31,17274168939.53
2022-08-27,2022-06-30,17624605224.17
2022-10-29,2022-09-30,17459741387.56
2023-03-25,2022-12-31,16966805303.1
2023-04-29,2023-03-31,16715231018.88
2023-08-31,2023-06-30,16574456918.8
2023-10-31,2023-09-30,16485456949.21
2024-03-30,2023-12-31,17168627411.39
2024-04-30,2024-03-31,17253881637.94
2024-08-29,2024-06-30,16697349068.54
2024-10-31,2024-09-30,16450058901.01
2025-03-28,2024-12-31,16799480630.21
2025-04-29,2025-03-31,16739402939.91
2025-08-28,2025-06-30,16939408259.27
2025-10-30,2025-09-30,18003638961.48
2026-04-02,2025-12-31,17489650963.74
