date,period,value
2020-04-30,2020-03-31,6971492392.79
2020-08-29,2020-06-30,7083303515.25
2020-10-31,2020-09-30,9163345128.08
2021-03-24,2020-12-31,9251908656.08
2021-04-30,2021-03-31,9454420309.25
2021-08-31,2021-06-30,9571170383.59
2021-10-30,2021-09-30,9783247383.28
2022-03-26,2021-12-31,9842898450.03
2022-04-30,2022-03-31,9992493869.66
2022-08-27,2022-06-30,10027482165.4
2022-10-29,2022-09-30,10203926944.75
2023-03-25,2022-12-31,10270684255.67
2023-04-29,2023-03-31,10408335005.44
2023-08-31,2023-06-30,10462346055.01
2023-10-31,2023-09-30,10631291031.75
2024-03-30,2023-12-31,10705011427.51
2024-04-30,2024-03-31,10833931447.81
2024-08-29,2024-06-30,10924926597.6
2024-10-31,2024-09-30,11113880401.99
2025-03-28,2024-12-31,11197939351.36
2025-04-29,2025-03-31,11360920880.13
2025-08-28,2025-06-30,11420903708.72
2025-10-30,2025-09-30,11593180169.0
2026-04-02,2025-12-31,11667260032.23
