date,period,value
2020-04-30,2020-03-31,30122976.6
2020-08-29,2020-06-30,65576710.53
2020-10-31,2020-09-30,98552129.35
2021-03-24,2020-12-31,120608814.15
2021-04-30,2021-03-31,59569912.13
2021-08-31,2021-06-30,115785715.73
2021-10-30,2021-09-30,149339801.82
2022-03-26,2021-12-31,147826622.24
2022-04-30,2022-03-31,30101599.71
2022-08-27,2022-06-30,48437818.34
2022-10-29,2022-09-30,95065496.5
2023-03-25,2022-12-31,104214844.27
2023-04-29,2023-03-31,24475859.07
2023-08-31,2023-06-30,58373399.42
2023-10-31,2023-09-30,90744219.74
2024-03-30,2023-12-31,109949131.02
2024-04-30,2024-03-31,25380402.74
2024-08-29,2024-06-30,63914825.07
2024-10-31,2024-09-30,100793205.66
2025-03-28,2024-12-31,90919621.98
2025-04-29,2025-03-31,24328032.24
2025-08-28,2025-06-30,55410685.88
2025-10-30,2025-09-30,79301722.38
2026-04-02,2025-12-31,108291737.66
