date,period,value
2020-04-30,2020-03-31,2516174.0
2020-08-31,2020-06-30,4082497.87
2020-10-30,2020-09-30,3704546.23
2021-03-31,2020-12-31,4940373.84
2021-04-30,2021-03-31,4812257.33
2021-08-31,2021-06-30,3340767.49
2021-10-29,2021-09-30,3337139.58
2022-03-31,2021-12-31,3500443.24
2022-04-30,2022-03-31,3487209.73
2022-08-31,2022-06-30,3460023.32
2022-10-31,2022-09-30,3766051.73
2023-03-31,2022-12-31,10490144.78
2023-04-29,2023-03-31,10779819.32
2023-08-31,2023-06-30,10736197.61
2023-10-31,2023-09-30,10659237.91
2024-03-26,2023-12-31,10677602.81
2024-04-30,2024-03-31,11140842.14
2024-08-23,2024-06-30,11081144.48
2024-10-31,2024-09-30,11554813.61
2025-03-28,2024-12-31,11317086.79
2025-04-30,2025-03-31,10908123.93
2025-08-16,2025-06-30,12717083.79
2025-10-29,2025-09-30,29569560.08
2026-03-27,2025-12-31,30339408.77
