date,period,value
2020-04-25,2020-03-31,2358156935.23
2020-08-22,2020-06-30,2254942663.94
2020-10-24,2020-09-30,2181416504.98
2021-04-23,2020-12-31,1366040346.29
2021-04-26,2021-03-31,1444757648.17
2021-08-21,2021-06-30,1601766031.08
2021-10-26,2021-09-30,1670876576.57
2022-04-08,2021-12-31,1735424595.82
2022-04-28,2022-03-31,1814950292.47
2022-08-24,2022-06-30,2318274255.21
2022-10-27,2022-09-30,2411979232.22
2023-04-22,2022-12-31,3646154458.02
2023-04-22,2023-03-31,3805493156.19
2023-08-24,2023-06-30,4014011478.13
2023-10-27,2023-09-30,4209274735.43
2024-04-19,2023-12-31,4417310362.48
2024-04-19,2024-03-31,4606392083.54
2024-08-28,2024-06-30,4889980543.63
2024-10-26,2024-09-30,5124656374.08
2025-04-18,2024-12-31,5509483365.8
2025-04-26,2025-03-31,5723893566.42
2025-08-23,2025-06-30,6084959022.59
2025-10-25,2025-09-30,6348361321.15
