date,period,value
2020-09-25,2020-06-30,1000000.0
2020-12-10,2020-09-30,1000000.0
2021-04-16,2020-12-31,444251179.25
2021-04-28,2020-03-31,1000000.0
2021-08-25,2021-06-30,973000.0
2021-10-27,2021-09-30,750000.0
2022-04-18,2021-12-31,9166631.53
2022-04-28,2022-03-31,6301400.0
2022-08-25,2022-06-30,13839086.1
2022-10-28,2022-09-30,13839086.1
2023-04-18,2022-12-31,30734789.7
2023-04-28,2023-03-31,3900000.0
2023-08-16,2023-06-30,20307812.98
2023-10-31,2023-09-30,804133596.88
2024-04-16,2023-12-31,821583575.38
2024-04-30,2024-03-31,14689891.62
2024-08-26,2024-06-30,30475801.01
2024-10-31,2024-09-30,22310097.77
2025-04-16,2024-12-31,90593538.29
2025-04-29,2025-03-31,14369974.41
2025-08-26,2025-06-30,187908598.69
2025-10-24,2025-09-30,242359075.29
