date,period,value
2020-04-30,2020-03-31,720083745.79
2020-08-28,2020-06-30,839372747.75
2020-10-31,2020-09-30,2524485792.32
2021-03-31,2020-12-31,2088805149.07
2021-04-21,2021-03-31,2120382707.84
2021-08-28,2021-06-30,1828566172.53
2021-10-30,2021-09-30,1190769091.36
2022-03-26,2021-12-31,970426547.78
2022-04-30,2022-03-31,879761619.73
2022-08-23,2022-06-30,782629420.42
2022-10-29,2022-09-30,485084108.59
2023-03-30,2022-12-31,2288258640.42
2023-04-22,2023-03-31,1160587176.03
2023-08-31,2023-06-30,726145159.65
2023-10-28,2023-09-30,752987409.77
2024-03-29,2023-12-31,410921462.71
2024-04-27,2024-03-31,414836997.96
2024-08-31,2024-06-30,317460156.28
2024-10-31,2024-09-30,319581339.73
2025-03-29,2024-12-31,114330970.55
2025-04-30,2025-03-31,50901164.39
2025-08-30,2025-06-30,51097876.71
2025-10-31,2025-09-30,51271239.73
2026-03-28,2025-12-31,3145918204.3
