date,period,value
2020-04-30,2020-03-31,10007953586.4
2020-08-28,2020-06-30,10918482823.86
2020-10-31,2020-09-30,10087413065.65
2021-03-31,2020-12-31,10555230551.25
2021-04-21,2021-03-31,10634933816.82
2021-08-28,2021-06-30,11339802645.78
2021-10-30,2021-09-30,12354673603.88
2022-03-26,2021-12-31,12571797812.48
2022-04-30,2022-03-31,12180258293.56
2022-08-23,2022-06-30,14716321579.88
2022-10-29,2022-09-30,11608123293.17
2023-03-30,2022-12-31,11849666807.82
2023-04-22,2023-03-31,12316383988.74
2023-08-31,2023-06-30,12764227514.67
2023-10-28,2023-09-30,11321304104.44
2024-03-29,2023-12-31,11538050603.0
2024-04-27,2024-03-31,11933164929.86
2024-08-31,2024-06-30,12328816339.92
2024-10-31,2024-09-30,16579335899.58
2025-03-29,2024-12-31,16476010375.54
2025-04-30,2025-03-31,16112070489.71
2025-08-30,2025-06-30,17595902467.4
2025-10-31,2025-09-30,21947176966.06
2026-03-28,2025-12-31,21702396171.66
