date,period,value
2020-04-30,2020-03-31,1938989042.77
2020-08-28,2020-06-30,1701440825.05
2020-10-31,2020-09-30,2445187416.71
2021-03-31,2020-12-31,2287871177.95
2021-04-21,2021-03-31,2071061781.8
2021-08-28,2021-06-30,2009633455.31
2021-10-30,2021-09-30,3039083104.31
2022-03-26,2021-12-31,2446921329.46
2022-04-30,2022-03-31,2455317760.29
2022-08-23,2022-06-30,2962594880.4
2022-10-29,2022-09-30,3028644194.8
2023-03-30,2022-12-31,3044014034.04
2023-04-22,2023-03-31,2377461099.34
2023-08-31,2023-06-30,2820065017.84
2023-10-28,2023-09-30,3452984963.81
2024-03-29,2023-12-31,3326385837.63
2024-04-27,2024-03-31,2547253692.55
2024-08-31,2024-06-30,3153376380.06
2024-10-31,2024-09-30,3993283067.07
2025-03-29,2024-12-31,4280886570.91
2025-04-30,2025-03-31,2615622257.47
2025-08-30,2025-06-30,2546310078.15
2025-10-31,2025-09-30,3328926664.65
2026-03-28,2025-12-31,3275047374.99
