date,period,value
2020-04-30,2020-03-31,10949797.72
2020-08-28,2020-06-30,20062491.49
2020-10-31,2020-09-30,28907138.49
2021-03-31,2020-12-31,47316049.98
2021-04-21,2021-03-31,8707691.96
2021-08-28,2021-06-30,17288555.89
2021-10-30,2021-09-30,27257199.1
2022-03-26,2021-12-31,37289783.89
2022-04-30,2022-03-31,8445079.93
2022-08-23,2022-06-30,18724380.61
2022-10-29,2022-09-30,33560200.28
2023-03-30,2022-12-31,46818596.15
2023-04-22,2023-03-31,13097958.97
2023-08-31,2023-06-30,29024498.87
2023-10-28,2023-09-30,39926496.15
2024-03-29,2023-12-31,48701535.95
2024-04-27,2024-03-31,6578628.64
2024-08-31,2024-06-30,13810436.36
2024-10-31,2024-09-30,21389418.5
2025-03-29,2024-12-31,24479998.61
2025-04-30,2025-03-31,7974214.77
2025-08-30,2025-06-30,15101558.7
2025-10-31,2025-09-30,23350114.27
2026-03-28,2025-12-31,22348930.11
