date,period,value
2020-04-30,2020-03-31,6219640410.12
2020-08-28,2020-06-30,6418453778.69
2020-10-31,2020-09-30,7225508448.81
2021-03-31,2020-12-31,7400757113.38
2021-04-21,2021-03-31,7493579971.5
2021-08-28,2021-06-30,7586183242.23
2021-10-30,2021-09-30,7863714990.8
2022-03-26,2021-12-31,8148017143.05
2022-04-30,2022-03-31,7408983910.58
2022-08-23,2022-06-30,7150758061.73
2022-10-29,2022-09-30,6922866489.87
2023-03-30,2022-12-31,7016885351.83
2023-04-22,2023-03-31,7185479487.86
2023-08-31,2023-06-30,7169631161.13
2023-10-28,2023-09-30,7138220313.89
2024-03-29,2023-12-31,7604853831.45
2024-04-27,2024-03-31,7487656741.17
2024-08-31,2024-06-30,7020388201.32
2024-10-31,2024-09-30,6783082927.6
2025-03-29,2024-12-31,9326761787.66
2025-04-30,2025-03-31,9262497673.94
2025-08-30,2025-06-30,8584271532.59
2025-10-31,2025-09-30,10397225243.69
2026-03-28,2025-12-31,10937435576.51
