date,period,value
2020-04-30,2020-03-31,310155824.04
2020-08-28,2020-06-30,620061508.05
2020-10-31,2020-09-30,967646930.41
2021-03-31,2020-12-31,1334084832.77
2021-04-21,2021-03-31,456485910.53
2021-08-28,2021-06-30,845336205.01
2021-10-30,2021-09-30,1389047246.81
2022-03-26,2021-12-31,1803962502.07
2022-04-30,2022-03-31,370551094.37
2022-08-23,2022-06-30,730667759.49
2022-10-29,2022-09-30,1086080546.63
2023-03-30,2022-12-31,1507631699.71
2023-04-22,2023-03-31,337466441.28
2023-08-31,2023-06-30,762484505.96
2023-10-28,2023-09-30,1092076802.98
2024-03-29,2023-12-31,1381597398.39
2024-04-27,2024-03-31,373269569.82
2024-08-31,2024-06-30,712644577.89
2024-10-31,2024-09-30,827811494.61
2025-03-29,2024-12-31,1142505105.72
2025-04-30,2025-03-31,286090419.51
2025-08-30,2025-06-30,614135834.19
2025-10-31,2025-09-30,955391195.36
2026-03-28,2025-12-31,1202648735.71
