date,period,value
2020-04-30,2020-03-31,1112886645.06
2020-08-28,2020-06-30,2023415882.52
2020-10-31,2020-09-30,1192346124.31
2021-03-31,2020-12-31,1660163609.91
2021-04-21,2021-03-31,79703265.57
2021-08-28,2021-06-30,784572094.53
2021-10-30,2021-09-30,1799443052.63
2022-03-26,2021-12-31,2016567261.23
2022-08-23,2022-06-30,2144523767.4
2023-04-22,2023-03-31,466717180.92
2023-08-31,2023-06-30,914560706.85
2024-04-27,2024-03-31,395114326.86
2024-08-31,2024-06-30,790765736.92
2024-10-31,2024-09-30,5041285296.58
2025-03-29,2024-12-31,4937959772.54
2025-08-30,2025-06-30,1119892091.86
2025-10-31,2025-09-30,5471166590.52
2026-03-28,2025-12-31,5226385796.12
