date,period,value
2020-04-30,2020-03-31,635087000.0
2020-08-28,2020-06-30,2865576000.0
2020-10-31,2020-09-30,4370876478.92
2021-03-31,2020-12-31,6117939031.63
2021-04-21,2021-03-31,3166261000.0
2021-08-28,2021-06-30,7230039000.0
2021-10-30,2021-09-30,8945038000.0
2022-03-26,2021-12-31,11941017000.0
2022-04-30,2022-03-31,5045242316.98
2022-08-23,2022-06-30,6894611718.12
2022-10-29,2022-09-30,10010710139.84
2023-03-30,2022-12-31,12215056807.12
2023-04-22,2023-03-31,3350946699.51
2023-08-31,2023-06-30,5893945356.85
2023-10-28,2023-09-30,7709983134.07
2024-03-29,2023-12-31,8721254081.65
2024-04-27,2024-03-31,1461023372.7
2024-08-31,2024-06-30,3235689711.12
2024-10-31,2024-09-30,5996701096.89
2025-03-29,2024-12-31,7074089304.26
2025-04-30,2025-03-31,184337878.1
2025-08-30,2025-06-30,2407287000.0
2025-10-31,2025-09-30,2462054000.0
2026-03-28,2025-12-31,3820573000.0
