date,period,value
2020-04-30,2020-03-31,10867875.29
2020-08-28,2020-06-30,98977331.26
2020-10-31,2020-09-30,147986890.06
2021-03-31,2020-12-31,206756722.44
2021-04-21,2021-03-31,205689130.8
2021-08-28,2021-06-30,266920574.17
2021-10-30,2021-09-30,409975200.84
2022-03-26,2021-12-31,635907867.58
2022-04-30,2022-03-31,106299112.68
2022-08-23,2022-06-30,119991988.96
2022-10-29,2022-09-30,185568272.1
2023-03-30,2022-12-31,267706018.37
2023-04-22,2023-03-31,18596205.37
2023-08-31,2023-06-30,24912750.46
2023-10-28,2023-09-30,46792981.33
2024-03-29,2023-12-31,91944011.98
2024-04-27,2024-03-31,7419657.15
2024-08-31,2024-06-30,25574336.5
2024-10-31,2024-09-30,35203642.86
2025-03-29,2024-12-31,56282928.18
2025-04-30,2025-03-31,3700657.53
2025-08-30,2025-06-30,5653889.37
2025-10-31,2025-09-30,12642097.31
2026-03-28,2025-12-31,24283643.18
