date,period,value
2020-04-25,2020-03-31,32697008.02
2020-08-04,2020-06-30,43703982.24
2020-10-23,2020-09-30,72988533.87
2021-04-15,2020-12-31,95244741.62
2021-04-15,2021-03-31,80943702.55
2021-08-25,2021-06-30,71153070.38
2021-10-23,2021-09-30,128935239.66
2022-02-26,2021-12-31,194035281.96
2022-04-19,2022-03-31,129010505.03
2022-08-25,2022-06-30,64764670.33
2022-10-28,2022-09-30,95540001.2
2023-04-26,2022-12-31,90759634.11
2023-04-26,2023-03-31,130534857.55
2023-08-25,2023-06-30,146879224.49
2023-10-27,2023-09-30,98439298.7
2024-04-26,2023-12-31,64547322.0
2024-04-26,2024-03-31,57094979.39
2024-08-27,2024-06-30,81651866.08
2024-10-29,2024-09-30,110338147.35
2025-03-14,2024-12-31,190667648.11
2025-04-30,2025-03-31,149617609.83
2025-08-30,2025-06-30,117978135.59
2025-10-30,2025-09-30,167867684.55
