date,period,value
2020-04-30,2020-03-31,4159403.22
2020-08-22,2020-06-30,12401975.97
2020-10-29,2020-09-30,15829900.59
2021-04-02,2020-12-31,22040945.74
2021-04-29,2021-03-31,47342892.62
2021-08-28,2021-06-30,96111087.95
2021-10-30,2021-09-30,139790261.24
2022-03-26,2021-12-31,183282574.3
2022-04-23,2022-03-31,36022043.72
2022-08-30,2022-06-30,85001480.43
2022-10-29,2022-09-30,129883237.07
2023-04-08,2022-12-31,174307288.54
2023-04-29,2023-03-31,45441141.87
2023-05-11,2022-11-30,200007294.6
2023-08-31,2023-06-30,103351120.89
2023-10-28,2023-09-30,152782946.02
2024-04-19,2023-12-31,193891463.1
2024-04-30,2024-03-31,44811920.67
2024-08-31,2024-06-30,93895750.82
2024-10-31,2024-09-30,140878504.37
2025-04-19,2024-12-31,178187003.32
2025-04-29,2025-03-31,42257179.28
2025-08-28,2025-06-30,81270128.12
2025-10-30,2025-09-30,113479220.25
