date,period,value
2021-05-28,2020-12-31,274267.79
2021-09-28,2021-06-30,30150.8
2022-04-20,2021-12-31,5688.18
2022-04-28,2022-03-31,273.81
2022-08-29,2022-06-30,26504.26
2022-10-27,2022-09-30,63135.31
2023-04-26,2022-12-31,366701.63
2023-04-26,2023-03-31,490689.18
2023-08-30,2023-06-30,10353.98
2023-10-30,2023-09-30,5169.51
2024-04-29,2023-12-31,684037.23
2024-08-30,2024-06-30,126225.24
2024-10-30,2024-09-30,187742.75
2025-04-29,2024-12-31,163725.2
2025-04-29,2025-03-31,39447.24
2025-08-26,2025-06-30,10131909.35
2025-10-30,2025-09-30,10703673.1
2026-03-10,2025-12-31,13535462.57
