date,period,value
2020-04-25,2020-03-31,210451209.92
2020-08-29,2020-06-30,448822948.68
2020-10-27,2020-09-30,634700277.93
2021-04-27,2020-12-31,961439860.54
2021-04-27,2021-03-31,238805563.24
2021-08-24,2021-06-30,468368480.42
2021-10-26,2021-09-30,716330607.5
2022-03-29,2021-12-31,1106130281.13
2022-04-26,2022-03-31,292535654.61
2022-08-13,2022-06-30,583447022.76
2022-10-25,2022-09-30,905124796.0
2023-03-28,2022-12-31,19610127970.81
2023-04-28,2023-03-31,4200650405.87
2023-08-29,2023-06-30,8830241132.07
2023-10-31,2023-09-30,13941512093.94
2024-04-23,2023-12-31,19041178935.53
2024-04-23,2024-03-31,4275742148.42
2024-08-27,2024-06-30,9096713968.4
2024-10-29,2024-09-30,13437486207.59
2025-04-22,2024-12-31,19054159276.28
2025-04-22,2025-03-31,5127853810.45
2025-08-28,2025-06-30,8624137073.16
2025-10-28,2025-09-30,12977550689.76
