date,period,value
2020-04-24,2020-03-31,21043335.39
2020-08-27,2020-06-30,20745708.15
2020-10-29,2020-09-30,20448080.91
2021-03-16,2020-12-31,73585207.29
2021-04-29,2021-03-31,52436526.53
2021-08-27,2021-06-30,53171259.39
2021-10-27,2021-09-30,52140161.05
2022-03-26,2021-12-31,51109062.75
2022-04-29,2022-03-31,50077964.41
2022-08-26,2022-06-30,49046866.11
2022-10-26,2022-09-30,48015767.77
2023-04-01,2022-12-31,46984669.47
2023-04-27,2023-03-31,44450709.89
2023-08-26,2023-06-30,43452482.82
2023-10-26,2023-09-30,42454255.73
2024-03-30,2023-12-31,41456028.66
2024-04-26,2024-03-31,40457801.57
2024-08-24,2024-06-30,39459574.5
2024-10-30,2024-09-30,38461347.41
2025-04-03,2024-12-31,37463120.35
2025-04-26,2025-03-31,36464893.27
2025-08-26,2025-06-30,35466666.22
2025-10-25,2025-09-30,34468439.14
2026-03-31,2025-12-31,33470212.09
