date,period,value
2020-04-27,2020-03-31,395641900.66
2020-08-27,2020-06-30,395641900.66
2020-10-30,2020-09-30,395641900.66
2021-04-27,2020-12-31,395641900.66
2021-04-27,2021-03-31,459301466.31
2021-08-24,2021-06-30,459301466.31
2021-10-29,2021-09-30,459301466.31
2022-04-25,2021-12-31,459301466.31
2022-04-25,2022-03-31,1475689152.66
2022-08-23,2022-06-30,1475689152.66
2022-10-25,2022-09-30,1475689152.66
2023-04-24,2022-12-31,1475689152.66
2023-04-24,2023-03-31,1408737912.43
2023-08-30,2023-06-30,1408737912.43
2023-10-28,2023-09-30,1408737912.43
2024-04-30,2023-12-31,1408737912.43
2024-04-30,2024-03-31,1349210115.48
2024-08-30,2024-06-30,1349210115.48
2024-10-30,2024-09-30,1378761020.77
2025-04-29,2024-12-31,1349210115.48
2025-04-29,2025-03-31,1312261329.21
2025-08-27,2025-06-30,1312261329.21
2025-10-30,2025-09-30,1312261329.21
