date,period,value
2020-04-30,2020-03-31,-8272239.84
2020-08-25,2020-06-30,-4237276.66
2020-10-29,2020-09-30,-9361495.1
2021-04-15,2020-12-31,-14913799.95
2021-04-29,2021-03-31,-10317853.33
2021-08-26,2021-06-30,-19346441.11
2021-10-29,2021-09-30,-29241994.53
2022-04-26,2021-12-31,-37509283.79
2022-04-29,2022-03-31,-9671104.66
2022-08-30,2022-06-30,-12185394.85
2022-10-28,2022-09-30,-13285283.54
2023-04-04,2022-12-31,21112213.32
2023-04-29,2023-03-31,-13358288.55
2023-08-29,2023-06-30,-20498490.82
2023-10-28,2023-09-30,-29368573.46
2024-04-27,2023-12-31,-67437665.36
2024-04-27,2024-03-31,-9758095.76
2024-08-30,2024-06-30,-13700178.98
2024-10-31,2024-09-30,-30167615.66
2025-04-29,2024-12-31,-31306214.57
2025-04-29,2025-03-31,-10088953.9
2025-08-20,2025-06-30,-28501984.14
2025-10-29,2025-09-30,-43779887.19
