date,period,value
2021-06-21,2020-12-31,480835496.65
2021-11-04,2021-06-30,301598030.77
2022-03-14,2020-09-30,397687325.6
2022-03-14,2021-09-30,429996657.24
2022-04-28,2021-03-31,131690475.9
2022-04-28,2022-03-31,172597053.75
2022-08-31,2022-06-30,382927553.0
2022-10-28,2022-09-30,609666464.51
2023-03-30,2022-12-31,752966769.45
2023-04-28,2023-03-31,166660276.89
2023-08-22,2023-06-30,431606773.77
2023-10-31,2023-09-30,712356375.91
2024-03-28,2023-12-31,852756843.49
2024-04-27,2024-03-31,89129646.48
2024-08-17,2024-06-30,141800894.58
2024-10-30,2024-09-30,179951645.19
2025-03-28,2024-12-31,265281866.7
2025-04-29,2025-03-31,35638909.83
2025-08-23,2025-06-30,120552809.81
2025-10-31,2025-09-30,175212674.86
2026-03-28,2025-12-31,200006319.47
