date,period,value
2020-04-30,2020-03-31,18997410.47
2020-08-20,2020-06-30,18997410.47
2020-10-27,2020-09-30,18997410.47
2021-04-01,2020-12-31,18997410.47
2021-04-27,2021-03-31,18997410.47
2021-08-24,2021-06-30,18997410.47
2021-10-26,2021-09-30,18997410.47
2022-04-22,2021-12-31,18997410.47
2022-04-26,2022-03-31,18997410.47
2022-08-22,2022-06-30,18997410.47
2022-10-25,2022-09-30,18997410.47
2023-04-12,2022-12-31,18997410.47
2023-04-21,2023-03-31,18997410.47
2023-08-11,2023-06-30,18997410.47
2023-10-24,2023-09-30,18997410.47
2024-04-11,2023-12-31,18997410.47
2024-04-19,2024-03-31,18997410.47
2024-08-09,2024-06-30,18997410.47
2024-10-23,2024-09-30,18997410.47
2025-04-11,2024-12-31,18997410.47
2025-04-19,2025-03-31,18997410.47
2025-08-08,2025-06-30,18997410.47
2025-10-27,2025-09-30,18997410.47
2026-02-27,2025-12-31,18997410.47
