date,period,value
2020-09-30,2020-06-30,21717677.9
2020-12-04,2020-09-30,19826782.82
2021-04-16,2020-12-31,46236527.46
2021-04-29,2021-03-31,16635948.98
2021-08-26,2021-06-30,27592177.69
2021-10-29,2021-09-30,22425173.7
2022-04-29,2021-12-31,55493160.39
2022-04-29,2022-03-31,9994513.32
2022-08-26,2022-06-30,34015057.51
2022-10-29,2022-09-30,76522986.01
2023-04-28,2022-12-31,80547704.32
2023-04-28,2023-03-31,115703303.04
2023-08-18,2023-06-30,79678305.87
2023-10-31,2023-09-30,86574244.76
2024-04-30,2023-12-31,97584606.39
2024-04-30,2024-03-31,107674043.02
2024-08-23,2024-06-30,74954275.58
2024-10-31,2024-09-30,51879965.87
2025-03-15,2024-12-31,89297315.12
2025-04-29,2025-03-31,66446318.33
2025-08-29,2025-06-30,69227361.67
2025-10-30,2025-09-30,73946509.9
2026-03-21,2025-12-31,66309838.91
