date,period,value
2020-04-18,2020-03-31,279286120.06
2020-08-25,2020-06-30,569112552.34
2020-10-28,2020-09-30,860579322.21
2021-03-30,2020-12-31,965098372.66
2021-04-27,2021-03-31,222852250.19
2021-08-27,2021-06-30,417995225.57
2021-10-28,2021-09-30,608741483.28
2022-03-30,2021-12-31,760934875.56
2022-04-27,2022-03-31,218196944.69
2022-08-26,2022-06-30,457044784.07
2022-10-28,2022-09-30,679200078.77
2023-03-30,2022-12-31,791576109.21
2023-04-26,2023-03-31,200543328.93
2023-08-15,2023-06-30,398280246.7
2023-10-27,2023-09-30,605886403.51
2024-03-30,2023-12-31,783527330.14
2024-04-24,2024-03-31,207904913.74
2024-08-15,2024-06-30,383812173.66
2024-10-25,2024-09-30,587603792.33
2025-04-03,2024-12-31,692264053.54
2025-04-28,2025-03-31,151399189.96
2025-08-27,2025-06-30,311444517.9
2025-10-30,2025-09-30,482601023.17
