date,period,value
2020-04-18,2020-03-31,705996491.53
2020-08-25,2020-06-30,1225264816.54
2020-10-28,2020-09-30,2213935346.1
2021-03-30,2020-12-31,2516500806.07
2021-04-27,2021-03-31,372242016.37
2021-08-27,2021-06-30,503779745.19
2021-10-28,2021-09-30,984979692.1
2022-03-30,2021-12-31,1266100959.55
2022-04-27,2022-03-31,636095698.74
2022-08-26,2022-06-30,782029707.27
2022-10-28,2022-09-30,1322395692.34
2023-03-30,2022-12-31,1573600648.21
2023-04-26,2023-03-31,672218144.0
2023-08-15,2023-06-30,953894610.02
2023-10-27,2023-09-30,1413139134.92
2024-03-30,2023-12-31,1694711163.57
2024-04-24,2024-03-31,187479367.63
2024-08-15,2024-06-30,2774954069.61
2024-10-25,2024-09-30,4805616860.45
2025-04-03,2024-12-31,5606078735.87
2025-04-28,2025-03-31,627128113.97
2025-08-27,2025-06-30,961922973.01
2025-10-30,2025-09-30,1524375046.19
