date,period,value
2021-07-01,2020-12-31,388887137.13
2022-01-12,2021-06-30,175040525.66
2022-09-05,2021-12-31,327596166.79
2022-09-05,2022-06-30,115799489.02
2022-10-31,2021-09-30,293565269.77
2022-10-31,2022-09-30,227605373.64
2023-04-22,2022-03-31,27854318.32
2023-04-22,2022-12-31,221840644.96
2023-04-22,2023-03-31,44646909.31
2023-08-11,2023-06-30,179617728.5
2023-10-27,2023-09-30,341482571.53
2024-04-20,2023-12-31,331565082.55
2024-04-20,2024-03-31,53963965.22
2024-08-17,2024-06-30,198078768.61
2024-10-25,2024-09-30,348968898.55
2025-04-18,2024-12-31,346479863.93
2025-04-18,2025-03-31,15218210.1
2025-08-23,2025-06-30,104577111.11
2025-10-25,2025-09-30,194120653.34
