date,period,value
2021-05-12,2020-12-31,8842941.82
2021-05-12,2021-03-31,14257620.11
2021-08-25,2021-06-30,32796000.0
2021-10-28,2021-09-30,35559000.0
2022-03-31,2021-12-31,49064000.0
2022-04-30,2022-03-31,58562000.0
2022-08-25,2022-06-30,100894000.0
2022-10-31,2022-09-30,207142000.0
2023-03-29,2022-12-31,86944000.0
2023-04-29,2023-03-31,48878000.0
2023-08-23,2023-06-30,20670000.0
2023-10-31,2023-09-30,14295000.0
2024-03-28,2023-12-31,13447000.0
2024-04-27,2024-03-31,22101000.0
2024-08-28,2024-06-30,19565000.0
2024-10-31,2024-09-30,6282000.0
2025-03-28,2024-12-31,48074000.0
2025-04-29,2025-03-31,37521000.0
2025-08-27,2025-06-30,18732000.0
2025-10-29,2025-09-30,26109000.0
2026-03-27,2025-12-31,15488000.0
