date,period,value
2021-05-12,2020-03-31,184308749.21
2021-05-12,2020-12-31,20823730242.34
2021-05-12,2021-03-31,-733849164.64
2021-08-25,2020-06-30,6187576000.0
2021-08-25,2021-06-30,1112927000.0
2022-03-31,2021-12-31,7612965000.0
2022-08-25,2022-06-30,12025454000.0
2023-03-29,2022-12-31,21550986000.0
2023-08-23,2023-06-30,28826632000.0
2024-03-28,2023-12-31,36084703000.0
2024-08-28,2024-06-30,10486570000.0
2025-03-28,2024-12-31,19197894000.0
2025-08-27,2025-06-30,10676842000.0
2026-03-27,2025-12-31,19121732000.0
