date,period,value
2021-05-12,2020-03-31,-268158000.0
2021-05-12,2020-12-31,-976668000.0
2021-08-25,2020-06-30,-976668000.0
2021-10-28,2020-09-30,-976668000.0
2023-03-29,2022-12-31,300000000.0
2023-08-23,2023-06-30,-284873000.0
2023-10-31,2023-09-30,-324908000.0
2024-03-28,2023-12-31,-229267000.0
2024-04-27,2024-03-31,-70733000.0
2024-08-28,2024-06-30,198223000.0
2024-10-31,2024-09-30,618267000.0
2025-03-28,2024-12-31,883268000.0
2025-08-27,2025-06-30,1767000000.0
2025-10-29,2025-09-30,3946000000.0
2026-03-27,2025-12-31,3946000000.0
