date,period,value
2021-05-12,2020-03-31,594499506.72
2021-05-12,2020-12-31,2487675546.46
2021-05-12,2021-03-31,701463699.86
2021-08-25,2020-06-30,1221632000.0
2021-08-25,2021-06-30,1427655000.0
2021-10-28,2020-09-30,1823870000.0
2021-10-28,2021-09-30,2156666000.0
2022-03-31,2021-12-31,2869559000.0
2022-04-30,2022-03-31,739536000.0
2022-08-25,2022-06-30,1515758000.0
2022-10-31,2022-09-30,2307734000.0
2023-03-29,2022-12-31,3121575000.0
2023-04-29,2023-03-31,872402000.0
2023-08-23,2023-06-30,1836252000.0
2023-10-31,2023-09-30,2847430000.0
2024-03-28,2023-12-31,3850982000.0
2024-04-27,2024-03-31,1024798000.0
2024-08-28,2024-06-30,2084244000.0
2024-10-31,2024-09-30,3087846000.0
2025-03-28,2024-12-31,4114974000.0
2025-04-29,2025-03-31,989425000.0
2025-08-27,2025-06-30,1956293000.0
2025-10-29,2025-09-30,2854052000.0
2026-03-27,2025-12-31,3717845000.0
