date,period,value
2021-05-12,2020-12-31,92550479465.45
2021-05-12,2021-03-31,96387464420.03
2021-08-25,2021-06-30,101890381000.0
2021-10-28,2021-09-30,102423040000.0
2022-03-31,2021-12-31,102358896000.0
2022-04-30,2022-03-31,109401133000.0
2022-08-25,2022-06-30,114912603000.0
2022-10-31,2022-09-30,123240439000.0
2023-03-29,2022-12-31,126051778000.0
2023-04-29,2023-03-31,136494661000.0
2023-08-23,2023-06-30,145128521000.0
2023-10-31,2023-09-30,145569750000.0
2024-03-28,2023-12-31,147230225000.0
2024-04-27,2024-03-31,153343892000.0
2024-08-28,2024-06-30,162081886000.0
2024-10-31,2024-09-30,157536862000.0
2025-03-28,2024-12-31,166191465000.0
2025-04-29,2025-03-31,174389567000.0
2025-08-27,2025-06-30,172802021000.0
2025-10-29,2025-09-30,173507622000.0
2026-03-27,2025-12-31,181638189000.0
