date,period,value
2020-04-28,2020-03-31,4130248735.51
2020-07-30,2020-06-30,4161502869.41
2020-10-27,2020-09-30,4239458712.42
2021-04-09,2020-12-31,4365503734.29
2021-04-28,2021-03-31,6442183587.48
2021-08-25,2021-06-30,6110237401.07
2021-10-30,2021-09-30,6433957620.12
2022-04-16,2021-12-31,6482533012.04
2022-04-21,2022-03-31,6697598522.25
2022-08-25,2022-06-30,6509897751.23
2022-10-26,2022-09-30,6661401227.59
2023-04-26,2022-12-31,6764806147.94
2023-04-26,2023-03-31,6864146873.69
2023-08-25,2023-06-30,6916190557.82
2023-10-28,2023-09-30,7114673429.35
2024-03-30,2023-12-31,7144745721.6
2024-04-27,2024-03-31,7299036355.46
2024-08-20,2024-06-30,7418274461.97
2024-10-29,2024-09-30,7550748194.47
2025-03-28,2024-12-31,7630827582.02
2025-04-29,2025-03-31,7731104841.64
2025-08-26,2025-06-30,7657576511.01
2025-10-28,2025-09-30,8056914909.97
