date,period,value
2020-12-03,2020-06-30,19134856.19
2021-03-31,2020-12-31,40192587.42
2021-11-12,2021-06-30,30700750.81
2022-01-24,2020-09-30,27987235.68
2022-01-24,2021-09-30,48005152.29
2022-03-30,2021-12-31,67254906.05
2022-08-23,2022-06-30,65719095.03
2023-03-30,2022-12-31,133769130.79
2023-08-24,2023-06-30,69631960.56
2024-03-30,2023-12-31,139675885.37
2024-08-30,2024-06-30,69043433.68
2025-03-29,2024-12-31,139716352.2
2025-08-28,2025-06-30,70079889.34
2026-03-28,2025-12-31,140427649.91
