date,period,value
2020-12-03,2020-06-30,-1298752.67
2021-03-31,2020-12-31,-1857452.31
2021-11-12,2021-06-30,-8434510.56
2022-01-24,2020-09-30,-3564371.53
2022-01-24,2021-09-30,-8584999.94
2022-03-30,2021-12-31,-14246139.96
2022-08-23,2022-06-30,-5728364.9
2023-03-30,2022-12-31,-16848090.71
2023-08-24,2023-06-30,-17984161.21
2024-03-30,2023-12-31,-39677163.25
2024-08-30,2024-06-30,-14755500.21
2025-03-29,2024-12-31,-24300582.77
2025-08-28,2025-06-30,-10279395.19
2026-03-28,2025-12-31,-12726022.07
