date,period,value
2020-04-28,2020-03-31,15937128158.91
2020-08-22,2020-06-30,15460156706.61
2020-10-30,2020-09-30,15143096804.49
2021-04-14,2020-12-31,17237843464.85
2021-04-28,2021-03-31,16201523743.75
2021-08-26,2021-06-30,14884040750.54
2021-10-28,2021-09-30,13781349979.72
2022-04-28,2021-12-31,14216085410.15
2022-04-28,2022-03-31,13531082424.07
2022-08-20,2022-06-30,13649248947.88
2022-10-29,2022-09-30,13300548055.28
2023-03-25,2022-12-31,15184235536.61
2023-04-29,2023-03-31,12956543653.15
2023-08-26,2023-06-30,12475794720.21
2023-10-28,2023-09-30,11592718434.33
2024-04-27,2023-12-31,10107212465.12
2024-04-27,2024-03-31,9000031172.72
2024-08-27,2024-06-30,8426013526.35
2024-10-29,2024-09-30,9105971053.36
2025-04-23,2024-12-31,10115347495.91
2025-04-23,2025-03-31,8668905611.89
2025-08-29,2025-06-30,8264439618.38
2025-10-30,2025-09-30,8260293404.26
