date,period,value
2020-04-30,2020-03-31,-4652192.62
2020-08-08,2020-06-30,1356089.11
2020-10-20,2020-09-30,20295450.13
2021-03-16,2020-12-31,43021705.5
2021-04-20,2021-03-31,9095067.2
2021-08-18,2021-06-30,22849791.05
2021-10-26,2021-09-30,34876131.01
2022-03-23,2021-12-31,57012457.52
2022-04-26,2022-03-31,24590756.53
2022-08-26,2022-06-30,27230120.76
2022-10-31,2022-09-30,18220989.3
2023-04-20,2022-12-31,-14441795.76
2023-04-20,2023-03-31,2890580.3
2023-08-25,2023-06-30,10212624.38
2023-10-31,2023-09-30,23053735.65
2024-04-27,2023-12-31,-36114.82
2024-04-27,2024-03-31,25956312.62
2024-08-30,2024-06-30,57106680.09
2024-10-30,2024-09-30,-5542178.11
2025-04-26,2024-12-31,8115944.44
2025-04-26,2025-03-31,-21312259.96
2025-08-28,2025-06-30,-32685132.46
2025-10-28,2025-09-30,-24243002.78
