date,period,value
2020-04-24,2020-03-31,269523875.15
2020-08-28,2020-06-30,604812726.35
2020-10-30,2020-09-30,911158474.52
2021-03-31,2020-12-31,1371136996.43
2021-04-30,2021-03-31,374295256.41
2021-08-21,2021-06-30,767979366.56
2021-10-29,2021-09-30,1136165954.11
2022-03-25,2021-12-31,1640628467.51
2022-04-29,2022-03-31,424496992.78
2022-08-30,2022-06-30,881599874.58
2022-10-28,2022-09-30,1355818505.33
2023-03-30,2022-12-31,2045132887.82
2023-04-27,2023-03-31,382822174.85
2023-08-25,2023-06-30,884084568.65
2023-10-18,2023-09-30,1366149486.61
2024-03-28,2023-12-31,2084848686.18
2024-04-26,2024-03-31,497091439.64
2024-08-29,2024-06-30,1168209450.56
2024-10-29,2024-09-30,1822067636.71
2025-03-28,2024-12-31,2564149797.01
2025-04-25,2025-03-31,558955565.79
2025-08-22,2025-06-30,954655344.79
2025-10-29,2025-09-30,1233652837.48
2026-03-27,2025-12-31,1657276852.13
