date,period,value
2020-04-30,2020-03-31,68806.18
2020-08-28,2020-06-30,71523.79
2020-10-30,2020-09-30,68806.6
2021-04-30,2020-12-31,79918.34
2021-04-30,2021-03-31,80260.19
2021-08-28,2021-06-30,83176.72
2021-10-30,2021-09-30,83276.68
2022-04-29,2021-12-31,95117.43
2022-04-29,2022-03-31,94349.6
2022-08-31,2022-06-30,99491.71
2023-04-29,2022-12-31,119177.89
2023-04-29,2023-03-31,116789.79
2023-08-31,2023-06-30,123006.84
2023-10-31,2023-09-30,122419.82
2024-04-30,2023-12-31,138045.02
2024-04-30,2024-03-31,138105.95
2024-08-31,2024-06-30,139035.19
2024-10-31,2024-09-30,137374.75
2025-04-30,2024-12-31,157085.66
2025-04-30,2025-03-31,156542.81
2025-08-30,2025-06-30,154710.71
2025-10-31,2025-09-30,154880.35
