date,period,value
2020-08-26,2020-06-30,23753.02
2020-10-30,2020-09-30,-51683.67
2021-04-16,2020-12-31,130577.7
2021-04-28,2021-03-31,-72967.8
2021-08-25,2021-06-30,-113816.51
2021-10-28,2021-09-30,-199706.71
2022-03-30,2021-12-31,-67881.86
2022-04-30,2022-03-31,-56195.36
2022-08-31,2022-06-30,-41608.72
2022-10-21,2022-09-30,-60182.9
2023-03-29,2022-12-31,490981.41
2023-04-21,2023-03-31,-204410.13
2023-07-29,2023-06-30,-24464.88
2023-10-26,2023-09-30,-81566.56
2024-04-12,2023-12-31,-4760.25
2024-04-30,2024-03-31,8548.15
2024-08-03,2024-06-30,9357.61
2024-10-30,2024-09-30,27963.59
2025-04-10,2024-12-31,13952.35
2025-04-30,2025-03-31,214900.81
2025-08-02,2025-06-30,103447.8
2025-10-18,2025-09-30,57005.67
2026-04-11,2025-12-31,1618.74
