date,period,value
2020-04-29,2020-03-31,-31221.51
2020-08-29,2020-06-30,-58668.43
2020-10-30,2020-09-30,-78732.52
2021-04-01,2020-12-31,423246.83
2021-04-29,2021-03-31,-16342.71
2021-07-31,2021-06-30,-17900.37
2021-10-26,2021-09-30,-19520.0
2022-04-15,2021-12-31,16136374.62
2022-04-29,2022-03-31,-4213.65
2022-07-30,2022-06-30,-7026.71
2022-10-26,2022-09-30,-9654.02
2023-04-14,2022-12-31,3502492.82
2023-04-27,2023-03-31,-900.0
2023-08-30,2023-06-30,-2430.17
2023-10-24,2023-09-30,-4594.73
2024-04-10,2023-12-31,-5016028.15
2024-04-27,2024-03-31,-1500.0
2024-08-27,2024-06-30,-2500.0
2024-10-24,2024-09-30,-273585.18
2025-04-03,2024-12-31,-51370.58
