date,period,value
2020-04-29,2020-03-31,101360900.45
2020-08-28,2020-06-30,179860900.45
2020-10-31,2020-09-30,409460900.45
2021-04-30,2020-12-31,505619050.81
2021-04-30,2021-03-31,20500000.0
2021-08-21,2021-06-30,80502438.34
2021-10-26,2021-09-30,101312500.0
2022-04-26,2021-12-31,157884500.0
2022-04-26,2022-03-31,37120000.0
2022-08-20,2022-06-30,335442342.0
2022-10-26,2022-09-30,520392342.0
2023-04-26,2022-12-31,780580500.0
2023-04-26,2023-03-31,688445752.72
2023-08-26,2023-06-30,884442303.27
2023-10-31,2023-09-30,1218463813.27
2024-04-30,2023-12-31,1389886175.94
2024-04-30,2024-03-31,118375433.05
2024-08-31,2024-06-30,286175433.05
2024-10-31,2024-09-30,406852234.35
2025-04-26,2024-12-31,569246801.3
2025-04-30,2025-03-31,105002000.0
2025-08-27,2025-06-30,262695974.04
2025-10-30,2025-09-30,434551311.38
