date,period,value
2021-01-22,2020-06-30,3262711.55
2021-09-24,2020-12-31,25011771.9
2021-09-24,2021-06-30,33728973.65
2021-10-30,2021-09-30,35153976.65
2022-04-15,2021-12-31,29481807.51
2022-04-29,2022-03-31,20059891.17
2022-08-26,2022-06-30,23893138.14
2022-10-29,2022-09-30,38644416.22
2023-04-28,2022-12-31,30870638.52
2023-04-28,2023-03-31,19223089.24
2023-08-29,2023-06-30,19218668.07
2023-10-30,2023-09-30,26110079.44
2024-04-26,2023-12-31,28175025.9
2024-04-26,2024-03-31,33464077.86
2024-08-29,2024-06-30,23347225.91
2024-10-29,2024-09-30,31066284.75
2025-04-22,2024-12-31,26113220.77
2025-04-29,2025-03-31,38588836.18
2025-08-30,2025-06-30,37310960.97
2025-10-30,2025-09-30,53346812.91
