date,period,value
2022-08-31,2022-06-30,16001443.58
2022-10-29,2022-09-30,17257388.02
2023-04-29,2022-12-31,18822610.25
2023-04-29,2023-03-31,20572360.26
2023-08-31,2023-06-30,21937804.71
2023-10-31,2023-09-30,23541499.14
2024-04-30,2023-12-31,25108721.37
2024-04-30,2024-03-31,27762610.26
2024-08-31,2024-06-30,30452263.05
2024-10-31,2024-09-30,33148324.18
2025-04-30,2024-12-31,35764554.71
2025-04-30,2025-03-31,37914554.72
2025-08-30,2025-06-30,37114332.51
2025-10-31,2025-09-30,9228585.63
