date,period,value
2020-04-28,2020-03-31,6151468180.55
2020-08-28,2020-06-30,6128766212.51
2020-10-31,2020-09-30,6514395042.8
2021-04-09,2020-12-31,6998152136.98
2021-04-30,2021-03-31,7393999992.28
2021-08-31,2021-06-30,7754258008.82
2021-10-29,2021-09-30,8175302910.66
2022-03-22,2021-12-31,8847824127.36
2022-04-29,2022-03-31,9305090241.61
2022-08-26,2022-06-30,9837541549.53
2022-10-18,2022-09-30,10043893571.14
2023-04-27,2022-12-31,10340843944.46
2023-04-27,2023-03-31,10711565850.16
2023-08-31,2023-06-30,10078214012.12
2023-10-31,2023-09-30,10103039708.63
2024-04-16,2023-12-31,9712479118.25
2024-04-30,2024-03-31,10306165494.08
2024-08-30,2024-06-30,10367990256.08
2024-10-31,2024-09-30,10216946934.98
2025-04-18,2024-12-31,9885801308.18
2025-04-30,2025-03-31,10401109432.44
2025-08-29,2025-06-30,10143583954.37
2025-10-31,2025-09-30,10275890676.97
