date,period,value
2020-04-30,2020-03-31,1231433558.01
2020-08-22,2020-06-30,1309506553.55
2020-10-26,2020-09-30,1417004477.72
2021-04-30,2020-12-31,1426746816.48
2021-04-30,2021-03-31,1476602259.05
2021-07-30,2021-06-30,532854323.41
2021-10-23,2021-09-30,507014631.37
2022-04-22,2021-12-31,427713544.22
2022-04-29,2022-03-31,270425829.02
2022-07-30,2022-06-30,362416022.7
2022-10-24,2022-09-30,254909273.6
2023-04-14,2022-12-31,184895317.16
2023-04-29,2023-03-31,199018661.01
2023-08-31,2023-06-30,366191487.76
2023-10-31,2023-09-30,193234373.61
2024-04-29,2023-12-31,218748008.29
2024-04-30,2024-03-31,494062426.96
2024-08-29,2024-06-30,328260130.95
2024-10-31,2024-09-30,524223404.6
2025-04-29,2024-12-31,240710410.8
2025-04-30,2025-03-31,383228860.98
2025-08-30,2025-06-30,368127132.34
2025-10-31,2025-09-30,345242602.56
