date,period,value
2020-04-25,2020-03-31,4262414414.25
2020-08-22,2020-06-30,7297645519.75
2020-10-24,2020-09-30,7215181958.59
2021-04-24,2020-12-31,7153268523.1
2021-04-24,2021-03-31,7176956137.21
2021-08-25,2021-06-30,4722213234.33
2021-10-27,2021-09-30,5155600654.21
2022-04-27,2021-12-31,4609681983.32
2022-04-27,2022-03-31,5151726802.64
2022-08-24,2022-06-30,3913265808.19
2022-10-27,2022-09-30,4641783204.15
2023-04-26,2022-12-31,4466128486.59
2023-04-26,2023-03-31,4240834555.95
2023-08-23,2023-06-30,5819595518.04
2023-10-27,2023-09-30,5780050786.66
2024-04-27,2023-12-31,5784782588.32
2024-04-27,2024-03-31,6332198687.84
2024-08-17,2024-06-30,4399187379.26
2024-10-26,2024-09-30,3797234146.85
2025-04-25,2024-12-31,3525902226.68
2025-04-25,2025-03-31,3340786645.3
2025-08-14,2025-06-30,5773352168.53
2025-10-25,2025-09-30,5893885119.41
