date,period,value
2020-04-30,2020-03-31,29852319.18
2020-08-29,2020-06-30,55161009.78
2020-10-30,2020-09-30,68582057.47
2021-04-27,2020-12-31,107403820.96
2021-04-27,2021-03-31,47039144.46
2021-08-06,2021-06-30,77615048.93
2021-10-27,2021-09-30,102391933.24
2022-04-27,2021-12-31,133072402.56
2022-04-28,2022-03-31,56471219.82
2022-08-27,2022-06-30,87019993.75
2022-10-28,2022-09-30,107039587.17
2023-04-12,2022-12-31,138005285.0
2023-04-26,2023-03-31,59213858.65
2023-08-11,2023-06-30,110334262.52
2023-10-31,2023-09-30,137434216.11
2024-04-10,2023-12-31,171572202.22
2024-04-27,2024-03-31,86575640.11
2024-08-20,2024-06-30,113303603.33
2024-10-29,2024-09-30,143832589.54
2025-04-12,2024-12-31,227727222.1
2025-04-29,2025-03-31,99698541.01
2025-08-06,2025-06-30,164956236.28
2025-10-31,2025-09-30,229796901.29
2026-04-11,2025-12-31,269544411.07
