date,period,value
2020-04-30,2020-03-31,52769561.35
2020-08-18,2020-06-30,48720690.29
2020-10-27,2020-09-30,-28054507.04
2021-03-26,2020-12-31,-113922299.44
2021-04-23,2021-03-31,-113043208.01
2021-08-17,2021-06-30,-126489351.73
2021-10-23,2021-09-30,-132943609.32
2022-03-29,2021-12-31,-160923079.63
2022-04-27,2022-03-31,-159173166.08
2022-08-18,2022-06-30,-64819553.84
2022-10-26,2022-09-30,66547059.62
2023-03-28,2022-12-31,32807811.84
2023-04-19,2023-03-31,3267677.05
2023-08-18,2023-06-30,130117184.08
2023-10-26,2023-09-30,113859365.03
2024-03-26,2023-12-31,76141908.84
2024-04-22,2024-03-31,82997259.66
2024-08-21,2024-06-30,94409948.58
2024-10-26,2024-09-30,38790861.23
2025-03-25,2024-12-31,129350355.19
2025-04-26,2025-03-31,124115099.52
2025-08-25,2025-06-30,116885546.72
2025-10-28,2025-09-30,84403207.54
2026-03-31,2025-12-31,32956504.4
