date,period,value
2020-04-30,2020-03-31,6343872688.8
2020-08-18,2020-06-30,6302583972.56
2020-10-27,2020-09-30,6269135317.52
2021-03-26,2020-12-31,6302822571.0
2021-04-23,2021-03-31,6403523547.11
2021-08-17,2021-06-30,6386503515.32
2021-10-23,2021-09-30,6504896082.42
2022-03-29,2021-12-31,6578955262.55
2022-04-27,2022-03-31,6571564171.13
2022-08-18,2022-06-30,6664464946.56
2022-10-26,2022-09-30,6651149056.6
2023-03-28,2022-12-31,7075526107.7
2023-04-19,2023-03-31,7018643380.64
2023-08-18,2023-06-30,7477326782.38
2023-10-26,2023-09-30,7538508603.98
2024-03-26,2023-12-31,7433428049.86
2024-04-22,2024-03-31,7165857743.83
2024-08-21,2024-06-30,6995172322.1
2024-10-26,2024-09-30,7065272781.6
2025-03-25,2024-12-31,7362451265.6
2025-04-26,2025-03-31,7251380769.05
2025-08-25,2025-06-30,7166970546.5
2025-10-28,2025-09-30,7129452097.57
2026-03-31,2025-12-31,7539368592.96
