date,period,value
2020-04-25,2020-03-31,702262583.18
2020-08-29,2020-06-30,1382044362.14
2020-10-31,2020-09-30,1810250210.27
2021-04-29,2020-12-31,2378942506.55
2021-04-29,2021-03-31,274355525.67
2021-08-26,2021-06-30,584251889.27
2021-10-28,2021-09-30,1068139505.94
2022-04-29,2021-12-31,1408261710.69
2022-04-29,2022-03-31,88554215.53
2022-08-29,2022-06-30,252778819.24
2022-10-28,2022-09-30,552366664.8
2023-04-27,2022-12-31,564223352.33
2023-04-27,2023-03-31,153110515.29
2023-08-29,2023-06-30,449320420.32
2023-10-28,2023-09-30,703566757.62
2024-04-27,2023-12-31,871075258.86
2024-04-27,2024-03-31,247322834.05
2024-08-31,2024-06-30,592831125.73
2024-10-29,2024-09-30,926046556.96
2025-04-29,2024-12-31,1613823708.11
2025-04-29,2025-03-31,261347980.19
2025-08-29,2025-06-30,803103216.49
2025-10-29,2025-09-30,1459450432.29
