date,period,value
2020-04-29,2020-03-31,9954939137.3
2020-08-28,2020-06-30,11696703502.33
2020-10-30,2020-09-30,12433561284.19
2021-04-10,2020-12-31,12099964278.94
2021-04-24,2021-03-31,11420069805.72
2021-08-28,2021-06-30,10899072831.15
2021-10-30,2021-09-30,13049841465.76
2022-04-29,2021-12-31,11448637660.69
2022-04-29,2022-03-31,11347601739.73
2022-08-30,2022-06-30,9889476036.16
2022-10-29,2022-09-30,10102388841.09
2023-04-28,2022-12-31,10885487593.7
2023-04-28,2023-03-31,11516189000.0
2023-08-29,2023-06-30,10490247962.93
2023-10-31,2023-09-30,9641787644.81
2024-04-19,2023-12-31,8744768524.85
2024-04-30,2024-03-31,12134978280.22
2024-08-30,2024-06-30,12306561412.6
2024-10-31,2024-09-30,10506626356.91
2025-04-30,2024-12-31,9868376398.48
2025-04-30,2025-03-31,11130485400.0
2025-08-30,2025-06-30,13371144815.27
2025-10-31,2025-09-30,10823428246.74
