date,period,value
2020-04-29,2020-03-31,1291099955.91
2020-08-28,2020-06-30,1238454885.02
2020-10-30,2020-09-30,2219826062.28
2021-04-10,2020-12-31,1765500749.83
2021-04-24,2021-03-31,2104333285.57
2021-08-28,2021-06-30,2284135008.13
2021-10-30,2021-09-30,2505513881.8
2022-04-29,2021-12-31,2460986822.01
2022-04-29,2022-03-31,2428493787.07
2022-08-30,2022-06-30,1925870038.95
2022-10-29,2022-09-30,1942665399.47
2023-04-28,2022-12-31,1935579259.03
2023-04-28,2023-03-31,1581205744.27
2023-08-29,2023-06-30,1904339485.75
2023-10-31,2023-09-30,1880067520.5
2024-04-19,2023-12-31,2354153708.1
2024-04-30,2024-03-31,1788212499.15
2024-08-30,2024-06-30,1773377565.46
2024-10-31,2024-09-30,2471298309.26
2025-04-30,2024-12-31,2689131014.7
2025-04-30,2025-03-31,1876349862.45
2025-08-30,2025-06-30,2375701417.73
2025-10-31,2025-09-30,2634184349.47
