date,period,value
2020-04-29,2020-03-31,107791.53
2020-08-28,2020-06-30,-136034.23
2020-10-30,2020-09-30,1589110.15
2021-04-30,2020-12-31,39523408.55
2021-04-30,2021-03-31,3737634.88
2021-08-31,2021-06-30,2417664.91
2021-10-29,2021-09-30,3402893.21
2022-04-29,2021-12-31,-11017542.56
2022-04-29,2022-03-31,1667697.97
2022-08-31,2022-06-30,883165.11
2022-10-29,2022-09-30,759604.9
2023-04-29,2022-12-31,-33233774.94
2023-04-29,2023-03-31,-148528.2
2023-08-26,2023-06-30,1862917.57
2023-10-27,2023-09-30,4412180.84
2024-04-27,2023-12-31,31136142.05
2024-04-27,2024-03-31,-3434029.86
2024-08-10,2024-06-30,3020704.03
2024-10-30,2024-09-30,1134899.59
2025-04-26,2024-12-31,-3647516.5
2025-04-26,2025-03-31,-2200053.46
2025-08-28,2025-06-30,3972550.21
2025-10-31,2025-09-30,11774183.5
