date,period,value
2020-04-30,2020-03-31,860356505.11
2020-08-28,2020-06-30,1062391905.11
2020-10-30,2020-09-30,1082028205.11
2021-03-25,2020-12-31,1053239423.08
2021-04-29,2021-03-31,1065989423.08
2021-08-28,2021-06-30,1065989423.08
2024-04-26,2023-12-31,9984607.59
2024-04-26,2024-03-31,9984607.59
2024-08-23,2024-06-30,9826451.16
2024-10-25,2024-09-30,24826451.16
2025-04-18,2024-12-31,24267775.23
2025-04-26,2025-03-31,24267775.23
2025-08-22,2025-06-30,36346083.62
2025-10-25,2025-09-30,36506083.62
