date,period,value
2020-04-30,2020-03-31,1131155.64
2020-08-04,2020-06-30,3475092.3
2020-10-31,2020-09-30,2684995.73
2021-04-30,2020-12-31,4080441.66
2021-04-30,2021-03-31,3678727.47
2021-08-31,2021-06-30,3396757.79
2021-10-26,2021-09-30,3291557.97
2022-03-19,2021-12-31,230347.2
2022-04-20,2022-03-31,230347.2
2022-08-30,2022-06-30,96505.95
2022-10-29,2022-09-30,157779.55
2023-04-29,2022-12-31,148322.61
2023-04-29,2023-03-31,147194.54
2023-08-25,2023-06-30,147194.54
2023-10-28,2023-09-30,154459.38
