date,period,value
2020-04-30,2020-03-31,200000.0
2020-08-28,2020-06-30,16978200.0
2020-10-29,2020-09-30,67418200.0
2021-04-29,2020-12-31,115320000.0
2022-10-28,2022-09-30,42000000.0
2023-04-14,2022-12-31,67000000.0
2023-08-12,2023-06-30,2147.8
2023-10-27,2023-09-30,2147.8
2024-04-18,2023-12-31,2147.8
2024-04-26,2024-03-31,203541.84
2024-08-23,2024-06-30,1852669.34
2024-10-26,2024-09-30,1852669.34
2025-04-29,2024-12-31,2152669.34
2025-04-29,2025-03-31,521.92
2025-08-26,2025-06-30,521.92
2025-10-27,2025-09-30,521.92
