date,period,value
2020-04-29,2020-03-31,2129559428.16
2020-08-28,2020-06-30,3317471548.16
2020-10-30,2020-09-30,3317471548.16
2021-04-23,2020-12-31,11925035661.32
2021-04-28,2021-03-31,2673764348.02
2021-08-26,2021-06-30,4916942213.02
2021-10-28,2021-09-30,7065756742.14
2022-04-26,2021-12-31,10846789586.72
2022-04-27,2022-03-31,2383953003.0
2022-08-25,2022-06-30,4940343008.0
2022-10-26,2022-09-30,6891918678.0
2023-04-26,2022-12-31,8033034602.3
2023-04-28,2023-03-31,2848182483.1
2023-08-25,2023-06-30,3342472213.08
2023-10-30,2023-09-30,4981020626.41
2024-04-26,2023-12-31,6233559205.1
2024-04-30,2024-03-31,3470622451.44
2024-08-28,2024-06-30,5076177947.61
2024-10-29,2024-09-30,6902006003.61
2025-04-26,2024-12-31,9836817599.98
2025-04-29,2025-03-31,4120629086.13
2025-08-26,2025-06-30,6451769798.85
2025-10-31,2025-09-30,8357743246.23
