date,period,value
2020-04-28,2020-03-31,1181092862.7
2020-08-27,2020-06-30,1040220629.5
2020-10-30,2020-09-30,944670582.27
2021-04-23,2020-12-31,1913741394.18
2021-04-29,2021-03-31,1675367524.7
2021-08-27,2021-06-30,1660477188.82
2021-10-27,2021-09-30,1654819585.03
2022-04-26,2021-12-31,1761177700.49
2022-04-26,2022-03-31,1611047213.89
2022-08-25,2022-06-30,1613672311.22
2022-10-26,2022-09-30,1631346359.68
2023-04-25,2022-12-31,1857606095.46
2023-04-25,2023-03-31,1932149327.57
2023-08-29,2023-06-30,1049258173.8
2023-10-27,2023-09-30,1067576935.35
2024-04-24,2023-12-31,1109816212.0
2024-04-24,2024-03-31,1093364961.48
2024-08-28,2024-06-30,1078390808.72
2024-10-25,2024-09-30,1133442443.69
2025-04-22,2024-12-31,1128451131.88
2025-04-22,2025-03-31,1096707522.9
2025-08-28,2025-06-30,1075109390.14
2025-10-27,2025-09-30,1079110389.91
