date,period,value
2020-04-30,2020-03-31,1592810.03
2020-08-29,2020-06-30,1399864914.9
2020-10-31,2020-09-30,1615999709.71
2021-03-31,2020-12-31,1562874138.51
2021-04-30,2021-03-31,48440.0
2021-08-31,2021-06-30,40983050.44
2021-10-30,2021-09-30,41809085.96
2022-04-26,2021-12-31,1096678517.92
2022-04-30,2022-03-31,15259746.79
2022-08-31,2022-06-30,73673060.64
2022-10-29,2022-09-30,98951371.83
2023-03-31,2022-12-31,110212969.72
2023-04-29,2023-03-31,4400.0
2023-08-31,2023-06-30,47717653.51
2023-10-30,2023-09-30,48454067.8
2024-03-30,2023-12-31,49520678.83
2024-04-30,2024-03-31,494777.24
2024-08-30,2024-06-30,55159017.09
2024-10-31,2024-09-30,56094619.95
2025-03-28,2024-12-31,62114724.64
2025-04-30,2025-03-31,29812.5
2025-08-28,2025-06-30,411369.64
2025-10-30,2025-09-30,71845854.15
2026-03-28,2025-12-31,73446714.65
