date,period,value
2020-04-28,2020-03-31,1258693.95
2020-08-28,2020-06-30,19597309.43
2020-10-30,2020-09-30,25828349.23
2021-04-28,2020-12-31,38397080.67
2021-04-28,2021-03-31,1538367.05
2021-08-28,2021-06-30,25147153.88
2021-10-30,2021-09-30,33993531.15
2022-04-28,2021-12-31,52804116.15
2022-04-28,2022-03-31,5848369.1
2022-08-27,2022-06-30,23841453.63
2022-10-28,2022-09-30,37708211.18
2023-04-28,2022-12-31,45804252.22
2023-04-28,2023-03-31,9574103.92
2023-08-29,2023-06-30,18104963.46
2023-10-28,2023-09-30,28354697.39
2024-04-27,2023-12-31,42545304.34
2024-04-27,2024-03-31,7151614.14
2024-08-30,2024-06-30,25257516.54
2024-10-30,2024-09-30,31253632.32
2025-04-29,2024-12-31,50736666.94
2025-04-29,2025-03-31,5173608.06
2025-08-29,2025-06-30,13911647.88
2025-10-30,2025-09-30,28696195.89
