date,period,value
2020-09-18,2020-06-30,-61522.05
2021-05-25,2020-12-31,-1082635.83
2021-06-09,2020-03-31,-6519.99
2021-06-09,2021-03-31,347506.62
2021-08-28,2021-06-30,64906.67
2021-10-29,2020-09-30,-2342885.06
2021-10-29,2021-09-30,178189.87
2022-04-26,2021-12-31,-1176657.99
2022-04-26,2022-03-31,-358317.13
2022-08-17,2022-06-30,3383736.26
2022-10-28,2022-09-30,8178427.28
2023-04-25,2022-12-31,5870483.89
2023-04-25,2023-03-31,-1733086.05
2023-08-29,2023-06-30,5033879.21
2023-10-27,2023-09-30,3957604.08
2024-04-23,2023-12-31,719826.28
2024-04-23,2024-03-31,428041.84
2024-08-28,2024-06-30,641303.03
2024-10-26,2024-09-30,-3864924.45
2025-04-24,2024-12-31,2205432.12
2025-04-24,2025-03-31,-1701430.83
2025-08-29,2025-06-30,-3208683.17
2025-10-30,2025-09-30,-6340154.17
