date,period,value
2021-06-11,2020-12-31,13189932.48
2021-10-28,2021-06-30,8496467.14
2022-03-17,2021-12-31,10930156.01
2022-04-26,2022-03-31,10538538.75
2022-08-08,2022-06-30,13301168.42
2022-10-24,2022-09-30,12796118.81
2023-03-29,2022-12-31,14933761.92
2023-04-26,2023-03-31,18073864.16
2023-08-30,2023-06-30,6063516.08
2023-10-31,2023-09-30,14125668.02
2024-03-21,2023-12-31,8272079.04
2024-04-30,2024-03-31,9470134.44
2024-08-30,2024-06-30,8032256.7
2024-10-29,2024-09-30,15640426.64
2025-04-01,2024-12-31,15044122.65
2025-04-30,2025-03-31,12969674.91
2025-08-28,2025-06-30,10168708.23
2025-10-28,2025-09-30,18425633.32
2026-03-26,2025-12-31,24046302.46
